DateTime,Animal,VO2_M,VCO2_M,VH2O_M,kcal_hr_M,RER_M,FoodInA_M,WaterInA_M,BodyMass_Mnz,PedSpeed_Mnz,PedMeters_M,PedMeters_R,AllMeters_M,AllMeters_R,XBreak_R,YBreak_R,ZBreak_R,EnviroTemp_M,EnviroRH_M,EnviroBP_M,EnviroLightlux_M,EnviroOccupancy_M,EnviroSound_M,Still_pct_M,Sleep_pct_M
2023/06/26 14:30:02,1_1,1.536559,1.215985,0.3478842,0.4440275,0.7919908,0.3011698,0,0,0.02776579,37.79615,76.88125,40.45279,82.19218,3416,4186,772,24.34842,57.40004,100.9185,31.89972,12.87182,30350.07,8.555555,0
2023/06/26 15:30:02,1_1,1.473638,1.174406,0.3450007,0.42639,0.7970308,1.305642,0.01096418,0,0.02913102,119.3044,85.36733,126.9787,90.17521,3764,4517,465,24.41135,57.09865,100.4426,31.99667,12.78231,30293.19,9.5,0
2023/06/26 16:30:02,1_1,1.516208,1.221392,0.2957231,0.4395741,0.8066348,1.508335,0.03997229,0,0.02696836,200.9423,74.72751,213.5431,79.91068,3519,4139,617,24.36897,57.22881,100.3955,31.72972,12.92682,32375.21,11.97222,0
2023/06/26 17:30:02,1_1,1.463503,1.180565,0.244064,0.4244021,0.8073814,1.713454,0.1073034,0,0.02710814,275.2933,75.64357,293.1723,80.90901,3468,4194,526,24.44962,57.05294,100.3492,31.99778,12.77956,31301.78,9.388889,0
2023/06/26 18:30:02,1_1,1.55517,1.30496,0.2149011,0.4543325,0.8405487,1.863527,0.2465916,0,0.0305678,354.7567,79.85635,377.6808,84.53915,3377,4051,720,24.39225,57.22032,100.3348,13.94611,12.78111,32069.04,12.61111,0
2023/06/26 19:30:02,1_1,1.65486,1.355734,0.2125206,0.4812747,0.8193862,2.187416,0.3668376,0,0.03440863,441.8995,105.8327,469.3832,110.1003,4060,4683,1303,24.31611,57.38756,100.3399,0,12.78094,32314.24,6.777778,0
2023/06/26 20:30:02,1_1,1.69922,1.395536,0.2005761,0.4944052,0.8218771,3.087765,0.5164259,0,0.03721435,554.9298,114.7083,586.316,118.5325,3959,4725,1251,24.3188,57.25119,100.3666,0,12.78369,32981.65,6.75,0
2023/06/26 21:30:02,1_1,1.711035,1.400005,0.1776889,0.4974956,0.8181052,3.394183,0.7550597,0,0.04436446,683.3566,138.9973,718.2454,142.0156,4223,4569,1694,24.31637,57.2779,100.4218,0,12.78004,32044.08,7.472222,0
2023/06/26 22:30:02,1_1,1.706519,1.414108,0.1953542,0.4973636,0.8286148,3.561295,0.9656354,0,0.04458166,822.0401,143.1635,859.9391,146.0999,4146,4581,1819,24.3165,57.28453,100.4549,0,12.78072,32365.32,9.305555,0
2023/06/26 23:30:02,1_1,1.638192,1.399901,0.1979325,0.4802643,0.8550397,3.727774,1.152256,0,0.04215149,954.5783,119.0855,995.9071,122.9254,3822,4149,1449,24.34329,57.28992,100.4756,0,12.77878,31548.23,9.5,0
2023/06/27 00:30:02,1_1,1.669428,1.437093,0.1823726,0.4901184,0.8611292,4.042421,1.342982,0,0.04456508,1077.309,133.674,1122.125,136.7294,3993,4291,1574,24.32432,57.38107,100.4869,0,12.78259,32453.65,9.694445,0
2023/06/27 01:30:02,1_1,1.654305,1.434476,0.1771986,0.4863688,0.8672364,4.254371,1.490112,22.3862,0.03499042,1195.077,88.34644,1243.573,92.88562,3285,3610,1052,24.32222,57.37372,100.4782,0,12.7827,32599.27,11.72222,1.166667
2023/06/27 02:30:02,1_1,1.718982,1.444897,0.1758833,0.5023539,0.8407857,4.463955,1.662289,22.41324,0.0298962,1282.799,86.4397,1335.62,90.95178,3620,3547,1462,24.31986,57.51348,100.4963,0,12.78294,32623.84,8.472222,0
2023/06/27 03:30:02,1_1,1.687747,1.432943,0.1732904,0.4941748,0.8490654,4.683248,1.788536,22.4622,0.02442455,1355.011,64.94751,1412.616,69.63281,3313,2909,1350,24.32099,57.37912,100.4986,0,12.78121,32687.69,11.77778,0
2023/06/27 04:30:02,1_1,1.683332,1.479202,0.18546,0.4962005,0.8790777,5.026868,2.158112,22.51117,0.03167349,1431.261,88.99207,1493.356,93.2467,3775,3502,1692,24.32238,57.20588,100.5108,0,12.78357,32051.38,10.69444,2.194444
2023/06/27 05:30:02,1_1,1.642607,1.426689,0.1972976,0.4830859,0.8686187,5.370612,2.372945,22.5439,0.03366454,1519.04,89.40198,1585.281,93.59473,3345,3582,1476,24.35254,57.23999,100.5425,0,12.78352,30141.08,12.61111,0
2023/06/27 06:30:02,1_1,1.552275,1.330073,0.2015884,0.4553145,0.8562126,5.651972,2.507632,22.51189,0.0347739,1609.732,77.05261,1679.894,79.92603,2766,3018,1220,24.36175,57.2633,100.5859,18.05278,12.78281,30596.84,29.55556,15.77778
2023/06/27 07:30:02,1_1,1.525636,1.28648,0.2030036,0.4461226,0.8417044,5.978993,2.542285,22.47041,0.02649268,1665.83,35.20667,1738.842,38.36218,1591,1949,752,24.40533,56.96544,100.6829,31.73083,12.91117,30205.71,46.05556,31.44444
2023/06/27 08:30:02,1_1,1.421248,1.198453,0.1889251,0.4155977,0.8438161,6.163063,2.54715,22.2368,0.03363293,1680.159,14.37012,1754.682,14.97668,495,572,600,24.42708,56.7002,100.6936,31.99972,12.78351,29161.92,85.13889,83.13889
2023/06/27 09:30:02,1_1,1.461276,1.225931,0.1936399,0.4268862,0.8406093,6.364781,2.683951,22.24147,0.02497289,1700.192,9.488281,1776.133,11.5426,574,746,315,24.39755,56.46763,100.657,30.38361,12.99254,29383.36,70.08334,50.27778
2023/06/27 10:30:02,1_1,1.385877,1.190598,0.1626268,0.4067126,0.8594141,6.508275,2.795973,22.26146,0.02558146,1704.297,7.789429,1781.669,8.674927,329,501,397,24.43021,56.66536,100.7282,31.00194,12.78032,27849.4,84.72222,83.11111
2023/06/27 11:30:02,1_1,1.364558,1.233694,0.159673,0.4045313,0.9053146,6.763017,2.964057,22.39972,0.02863177,1717.854,17.88379,1796.169,18.70959,684,794,731,24.46444,56.20615,100.6964,31.10306,12.7822,27221.67,80.44444,76.36111
2023/06/27 12:30:02,1_1,1.401441,1.19183,0.1443214,0.4104747,0.8502002,6.916563,2.977418,22.30417,0.02601651,1730.925,7.239746,1810.078,7.856812,261,402,485,24.43415,56.07427,100.7026,31.59639,12.77982,28211.21,89.47222,87
2023/06/27 13:30:02,1_1,1.260623,1.089135,0.124184,0.3703618,0.8646759,7.015357,2.977418,22.18931,0.01757623,1737.212,3.863647,1816.785,4.223755,160,269,502,24.43382,56.34071,100.802,31.99806,12.7827,27978.41,93.66666,91.94444
2023/06/27 14:30:02,1_1,1.387625,1.193894,0.1523563,0.4073445,0.861523,7.197495,3.091101,21.8473,0.02454625,1751.833,23.48743,1832.257,24.66345,1112,1091,716,24.40074,56.64783,100.8349,31.42717,12.96182,30148.25,69.91666,64.88889
2023/06/27 15:30:02,1_1,1.160178,0.9999431,0.1659001,0.3406919,0.862094,7.382165,3.161839,21.77067,0.01735998,1763.793,2.735474,1844.831,3.049561,110,217,224,24.43959,56.8494,100.4817,32,12.78284,28909.61,94.11111,92.77778
2023/06/27 16:30:02,1_1,1.244237,1.110185,0.1844362,0.3678842,0.8919498,7.646502,3.1893,21.67764,0.02511501,1767.385,12.60571,1848.799,13.35229,488,630,459,24.44136,56.70142,100.1222,31.99583,12.77969,29209.86,81.61111,76.11111
2023/06/27 17:30:02,1_1,1.407927,1.224042,0.1990962,0.4141457,0.8701168,7.881617,3.432899,21.78106,0.02564183,1784.434,12.94312,1867.239,14.44299,650,715,359,24.41545,56.47808,100.4107,31.36583,12.97487,29886.37,73.19444,56.61111
2023/06/27 18:30:02,1_1,1.2833,1.132916,0.1738588,0.3786294,0.8809315,7.98581,3.455426,21.62609,0.01677694,1792.727,7.950806,1876.582,9.234985,514,644,466,24.42919,56.58022,100.4967,13.94667,12.78067,29528.14,75.66666,69.86111
2023/06/27 19:30:02,1_1,1.441005,1.332383,0.1746821,0.429157,0.9247131,8.614552,3.624947,21.52348,0.021259,1802.384,5.903809,1887.621,6.70874,292,433,608,24.35674,56.92446,100.5712,0,12.78142,29917.29,81.75,80.05556
2023/06/27 20:30:02,1_1,1.403936,1.284315,0.1803635,0.4172018,0.9148996,8.970737,3.76855,21.53584,0.02139417,1807.82,5.761475,1893.728,6.267212,247,418,702,24.34751,56.98338,100.6337,0,12.78199,30188.36,87.91666,83.08334
2023/06/27 21:30:02,1_1,1.328939,1.247951,0.172575,0.397055,0.9384127,9.053775,3.852428,21.68003,0.01205056,1810.774,1.291382,1897.028,1.702515,118,142,248,24.35127,56.94062,100.6367,0,12.78395,30204.59,94.94444,90.38889
2023/06/27 22:30:02,1_1,1.424329,1.338709,0.1977318,0.4256335,0.9419622,9.178896,3.940959,21.59569,0.01973615,1815.766,14.77832,1902.96,16.9292,765,1108,861,24.34842,56.99105,100.6078,0,12.78021,30220.3,62.19444,58.5
2023/06/27 23:30:02,1_1,1.564541,1.453146,0.2388309,0.4663822,0.9284352,10.60964,4.181615,21.61839,0.02097668,1841.109,25.69482,1932.039,30.59436,1574,2300,1304,24.37329,56.94471,100.5615,0,12.7844,29631.71,19.58333,4.111111
2023/06/28 00:30:02,1_1,1.482119,1.345869,0.2492511,0.4397736,0.9082112,12.53193,4.363407,21.62022,0.0160099,1862.687,15.75049,1958.646,20.59851,1588,1801,729,24.35051,56.97416,100.5236,0,12.78243,30236.06,25.94444,10.47222
2023/06/28 01:30:02,1_1,1.518075,1.323775,0.2161297,0.4468097,0.8705064,17.54794,4.367595,21.60572,0.007577615,1868.893,1.778564,1969.244,5.072754,576,957,900,24.35119,57.07838,100.5044,0,12.78156,30211.99,41.36111,22.30556
2023/06/28 02:30:02,1_1,1.35164,1.194416,0.192246,0.3988703,0.8802976,18.87192,4.452029,21.5885,0.009098429,1870.36,2.054688,1973.041,4.773926,581,648,224,24.34388,57.35984,100.5142,0,12.77824,30105.09,61.66667,39.41667
2023/06/28 03:30:02,1_1,1.352689,1.147283,0.1917596,0.3959905,0.8494314,20.87845,4.632399,21.57129,0.007300695,1872.208,0.6734619,1977.721,2.205444,329,352,466,24.34351,57.00548,100.5769,0,12.77937,30130.58,56.97222,39.58333
2023/06/28 04:30:02,1_1,1.401364,1.3013,0.1805719,0.4177207,0.9268698,22.53871,4.711718,21.55408,0.01018786,1872.716,2.55481,1979.562,5.175049,554,651,232,24.35153,56.98952,100.6892,0,12.77925,30286.35,65.08334,40.13889
2023/06/28 05:30:02,1_1,1.519159,1.4449,0.2042185,0.455104,0.9522485,23.71382,4.883006,21.5341,0.01574969,1879.791,14.11731,1990.66,18.46179,1209,1530,848,24.37458,57.09443,100.8115,0,12.78238,28995.42,34.30556,14.66667
2023/06/28 06:30:02,1_1,1.402244,1.334177,0.2048169,0.4201106,0.9525704,23.90318,5.015773,21.49744,0.01563594,1890.458,3.878418,2004.744,6.652222,623,759,108,24.38173,57.21176,100.813,18.06167,12.7836,29284.59,63.83333,36.63889
2023/06/28 07:30:02,1_1,1.423303,1.334042,0.206113,0.4250813,0.9399372,24.02798,5.124673,21.49484,0.01394851,1898.09,13.98657,2015.248,17.21765,1142,1171,510,24.4399,57.30284,100.773,31.92111,12.82207,29820.66,53.5,30.41667
2023/06/28 08:30:02,1_1,1.37744,1.286016,0.2145804,0.4110494,0.9337839,26.50981,5.360918,21.5266,0.01226963,1911.759,7.049927,2032.964,10.36768,906,947,826,24.43976,57.27511,100.7139,31.99972,12.78365,30869.95,46.47222,39.75
2023/06/28 09:30:02,1_1,1.15423,0.9772403,0.1893023,0.3377788,0.76348,27.20137,6.174872,21.51843,0.01675357,1919.816,9.587402,2043.312,11.86292,806,698,352,24.33865,57.4339,100.6693,30.28695,16.17844,33538.06,68.33334,49.41667
2023/06/28 10:30:02,1_1,1.22881,1.019086,0.2257778,0.3581909,0.8272294,27.28185,6.718967,21.47698,0.01180408,1924.223,1.196411,2049.395,2.319824,230,262,155,24.42345,57.29502,100.6609,32,12.78355,26262.25,81.83334,73.72222
2023/06/28 11:30:02,1_1,1.322721,1.166687,0.2450468,0.3901921,0.8811522,27.47538,6.86276,21.44181,0.00740468,1925.787,3.491089,2052.977,7.316406,884,972,473,24.43379,57.09145,100.6445,32,12.78482,26037.49,46.80556,24.61111
2023/06/28 12:30:02,1_1,1.398367,1.246807,0.2849301,0.4133961,0.8910667,30.22805,7.065565,21.40664,0.00851949,1930.537,2.958618,2062.568,8.202881,1020,1576,1465,24.39692,56.99351,100.6127,32,12.78181,26736.5,13.5,1.166667
2023/06/28 13:30:02,1_1,1.317584,1.132681,0.2382776,0.3867206,0.8569411,34.53544,7.067156,21.37148,0.009933472,1931.43,0.3453369,2066.923,1.31958,192,275,231,24.39845,56.87048,100.5766,32,12.78364,26739.08,81.94444,71.33334
2023/06/28 14:30:02,1_1,1.279804,1.155464,0.2010218,0.379299,0.8979254,34.63016,7.174021,21.33631,0.01098547,1932.163,1.525269,2068.679,4.499023,588,734,304,24.38611,56.85189,100.5252,31.72722,13.20314,27045.72,58.91667,37.58333
2023/06/28 15:30:02,1_1,1.413816,1.316677,0.2096493,0.4216855,0.927714,35.79643,7.446415,21.30114,0.006867303,1933.393,0.4702148,2073.821,3.041016,492,632,461,24.39464,56.70818,100.4606,31.90917,12.90481,26534.64,59.02778,43.61111
2023/06/28 16:30:02,1_1,1.180647,1.116144,0.1862337,0.3532432,0.944541,35.90046,7.472418,21.26598,0.009405896,1933.844,1.028564,2075.6,2.671143,360,422,309,24.39652,56.67296,100.4372,32,12.78508,25757.25,78.16666,58.47222
2023/06/28 17:30:02,1_1,1.200354,1.145878,0.1756226,0.3598761,0.9530275,40.87331,7.472418,21.23081,0.01026369,1935.063,1.052979,2078.523,2.66333,376,304,108,24.41138,56.42644,100.4416,32,12.78061,25672.91,64.77778,44.36111
2023/06/28 18:30:02,1_1,1.294643,1.265473,0.1706681,0.390108,0.9761374,42.04773,7.49572,21.19564,0.008518481,1936.351,2.297485,2081.594,4.833008,523,645,108,24.36895,56.75688,100.4687,13.93611,12.77966,26258.75,66.41666,43.72222
2023/06/28 19:30:02,1_1,1.41805,1.39551,0.1891651,0.4279183,0.9839527,43.03109,7.550659,21.16048,0.01058285,1939.459,4.865845,2088.189,8.807861,921,975,611,24.3354,56.84531,100.492,0,12.77841,26375.71,34.47222,11.88889
2023/06/28 20:30:02,1_1,1.429899,1.421549,0.2039701,0.432448,0.9941362,44.52541,7.80076,21.12531,0.009296978,1944.452,3.880859,2097.924,8.847168,1162,1270,795,24.34225,56.80983,100.4981,0,12.78184,26654.71,26.88889,4.027778
2023/06/28 21:30:02,1_1,1.427012,1.384493,0.2092781,0.4293063,0.9655356,45.7305,7.953187,21.09015,0.00612019,1947.548,1.136475,2105.626,4.094971,644,694,277,24.33507,56.97866,100.5031,0,12.78364,25971.15,61.11111,42.61111
2023/06/28 22:30:02,1_1,1.389477,1.357093,0.1863795,0.4186124,0.9742225,46.00079,7.972222,21.05642,0.009240374,1948.581,3.150024,2108.447,6.080322,664,802,151,24.3374,56.98446,100.5058,0,12.78444,25989.05,62.52778,40.72222
2023/06/28 23:30:02,1_1,1.398292,1.391975,0.2102156,0.4230117,0.9955645,46.81088,8.183213,21.18367,0.01026486,1953.072,4.55249,2117.124,8.850342,1019,1051,958,24.36025,56.88435,100.5047,0,12.7811,25686.15,25.72222,7.222222
2023/06/29 00:30:02,1_1,1.44193,1.403577,0.2324725,0.4341,0.9732851,47.48408,8.234297,21.26553,0.0115482,1956.52,1.984985,2123.247,3.488525,346,399,416,24.33942,56.90438,100.4647,0,12.78322,26551.48,73.30556,62.94444
2023/06/29 01:30:02,1_1,1.149683,1.097746,0.2064862,0.3447004,0.955788,47.60683,8.251413,20.95404,0.007815213,1957.691,0.3308105,2125.734,1.159668,152,200,0,24.33436,56.88643,100.4503,0,12.78157,27474.68,89.13889,77.11111
2023/06/29 02:30:02,1_1,1.349013,1.31951,0.2029444,0.4065503,0.9758669,47.63466,8.310529,20.58114,0.007926941,1958.931,1.783325,2128.878,4.771729,644,724,100,24.33729,56.89879,100.4479,0,12.78021,27077.6,61.02778,33.66667
2023/06/29 03:30:02,1_1,1.363197,1.345497,0.2050588,0.4116286,0.985298,47.71753,8.408223,20.2492,0.01173105,1960.716,4.615234,2133.224,7.390381,609,740,505,24.33557,56.95396,100.4325,0,12.78092,26858.64,54.69444,38.91667
2023/06/29 04:30:02,1_1,1.340546,1.328675,0.2147784,0.4051564,0.9924531,49.75285,8.561664,20.96885,0.007602811,1965.46,2.124023,2140.482,4.233643,539,465,439,24.33659,56.94057,100.4646,0,12.77973,26700.8,59.36111,38.22222
2023/06/29 05:30:02,1_1,1.432735,1.433483,0.2143573,0.4339105,1.001402,56.18354,8.83187,21.34071,0.008560962,1968.614,4.913086,2147.113,8.861572,892,1040,340,24.36041,56.90411,100.5352,0,12.7817,26269.36,42,15.27778
2023/06/29 06:30:02,1_1,1.441732,1.451165,0.2262482,0.4372112,1.006455,56.95997,9.175784,21.49711,0.01314301,1975.132,7.350098,2157.578,12.38672,1096,1450,1168,24.34525,57.04261,100.5884,17.87694,12.82538,27276.92,23.22222,13.16667
2023/06/29 07:30:02,1_1,1.346828,1.30668,0.2325252,0.4051823,0.9685147,58.96933,9.352846,21.43104,0.005988868,1978.944,0.4257813,2165.137,1.724854,262,303,37,24.39797,56.95976,100.6512,31.96833,12.83145,27317.45,81.47222,60
2023/06/29 08:30:02,1_1,1.175259,1.128506,0.1869728,0.3527895,0.9602724,58.97892,9.352846,21.36337,0.003993822,1979.074,0.0871582,2165.93,0.6320801,67,136,4,24.39085,56.94814,100.6826,32,12.78292,27504.99,92.97222,79.19444
2023/06/29 09:30:02,1_1,1.27478,1.208563,0.1713856,0.3816347,0.9414243,58.99122,9.395726,21.2957,0.006445103,1979.477,1.443726,2167.14,3.85791,463,530,162,24.38446,56.89642,100.6901,32,12.7849,27647.56,69.08334,46.05556
2023/06/29 10:30:02,1_1,1.317021,1.250307,0.1947826,0.3943931,0.9483424,59.49557,9.528597,21.22803,0.00403289,1981.044,0.7081299,2172.371,3.400391,505,644,169,24.38936,56.92002,100.7179,32,12.78445,27446.38,62,42.58333
2023/06/29 11:30:02,1_1,1.305777,1.256795,0.1948381,0.3921649,0.9591479,60.19685,9.609919,21.31654,0.00823182,1982.144,1.834351,2175.476,4.772705,640,756,674,24.41092,56.75543,100.7239,32,12.7838,27079.48,48.91667,29.25
2023/06/29 12:30:02,1_1,1.215063,1.144329,0.1919684,0.3632514,0.9376464,61.46667,9.744269,21.40948,0.008857649,1983.216,0.835083,2178.914,2.437256,335,379,130,24.38342,56.76446,100.6813,32,12.78567,27000.84,73.52778,58.66667
2023/06/29 13:30:02,1_1,1.225675,1.195577,0.1917664,0.3691615,0.97492,63.08755,9.88553,21.40611,0.01190273,1985.042,1.619507,2183.394,3.990479,434,521,610,24.36744,56.67551,100.6282,32,12.78229,26099.77,41.25,15.44444
2023/06/29 14:30:02,1_1,1.311594,1.234049,0.1821763,0.392031,0.9414232,68.26549,9.946767,21.2738,0.009092226,1986.204,1.593384,2186.287,4.149414,501,576,501,24.35368,56.70613,100.6044,31.89139,12.86917,25888.13,47.5,29.80556
2023/06/29 15:30:02,1_1,1.229726,1.172179,0.1892006,0.3685668,0.9503582,68.76242,10.02026,21.15104,0.005568932,1987.536,0.4625244,2190.704,2.309326,391,397,9,24.35112,56.6962,100.6182,32,12.7843,25247.94,76.16666,55.91667
2023/06/29 16:30:02,1_1,1.316746,1.270068,0.1767086,0.3956396,0.9622921,68.76246,10.05629,21.10995,0.008060148,1987.866,2.040527,2192.171,4.464111,582,462,60,24.34665,56.69159,100.6238,31.90167,12.90921,24408.61,69.41666,41.5
2023/06/29 17:30:02,1_1,1.314999,1.268845,0.1936905,0.3951453,0.9622602,68.85781,10.11678,21.06887,0.006504857,1990.561,1.074585,2198.037,3.316406,442,498,26,24.38152,56.80257,100.6223,31.92333,12.96371,23092.63,72.61111,49.61111
2023/06/29 18:30:02,1_1,1.29142,1.285662,0.1823107,0.3906858,0.9926169,68.90847,10.11678,21.02778,0.009882572,1991.243,2.641724,2200.099,5.132324,582,592,124,24.3765,56.71774,100.6274,13.93222,12.78269,23918.9,68.25,47.36111
2023/06/29 19:30:02,1_1,1.641189,1.653586,0.1962865,0.4978075,1.00781,69.34564,10.3866,21.07784,0.01453957,1999.731,9.911865,2212.292,13.32153,958,1029,1054,24.3358,56.84408,100.625,0,12.78574,23491.72,39.05556,25.19444
2023/06/29 20:30:02,1_1,1.505153,1.51476,0.2104067,0.4564281,1.006367,69.70087,10.5967,21.26346,0.01043161,2005.657,4.234863,2220.943,7.218262,725,750,620,24.33336,56.99791,100.6383,0,12.78235,23527.27,49.55556,37.19444
2023/06/29 21:30:02,1_1,1.481703,1.503763,0.2296785,0.4501533,1.015034,69.96455,10.78692,21.38685,0.006986697,2008.264,1.451904,2226.995,4.647461,673,774,356,24.32945,57.00971,100.6649,0,12.78207,23555.21,50.77778,30.11111
2023/06/29 22:30:02,1_1,1.21822,1.219791,0.2117554,0.3690057,0.9998542,70.04312,10.85116,21.50172,0.003459285,2008.992,0.2108154,2229.636,1.401367,198,251,0,24.32768,56.9141,100.6783,0,12.77852,23587.74,85.22222,65.44444
2023/06/29 23:30:02,1_1,1.458874,1.492603,0.2090117,0.4440143,1.021841,70.38906,11.0104,21.6361,0.008382318,2010.576,3.172363,2233.621,6.567871,742,810,327,24.35343,56.90605,100.6862,0,12.78443,23447.9,53.19444,31.69444
2023/06/30 00:30:02,1_1,1.528953,1.561689,0.2308118,0.4651698,1.021694,71.37191,11.25887,21.74384,0.007954375,2013.793,2.616333,2240.191,5.266602,668,615,751,24.33013,57.01859,100.6773,0,12.78257,23720.63,60.33333,51.61111
2023/06/30 01:30:02,1_1,1.41975,1.440883,0.246283,0.4313312,1.015077,72.04966,11.27758,21.61814,0.009216835,2016.224,2.069458,2244.75,3.61499,406,330,299,24.32587,56.96461,100.6822,0,12.78007,23630.83,79.52778,71.88889
2023/06/30 02:30:02,1_1,1.201122,1.172448,0.2195107,0.361821,0.9742694,72.15178,11.27758,21.42576,0.007452572,2017.219,0.4847412,2246.611,1.299072,162,174,63,24.32394,56.96303,100.6655,0,12.78274,23452.38,90.19444,84
2023/06/30 03:30:02,1_1,1.176032,1.189932,0.1975235,0.3570484,1.010805,72.15178,11.27758,21.27986,0.007617188,2017.575,0.1428223,2247.808,0.78125,110,128,0,24.32829,56.97084,100.6407,0,12.78164,23466.4,91.08334,72.66666
2023/06/30 04:30:02,1_1,1.390222,1.43423,0.1989996,0.4239074,1.031993,72.19595,11.38996,21.19369,0.006646956,2018.45,2.063843,2249.969,4.532227,528,603,138,24.33234,56.98009,100.6565,0,12.78305,23479.07,70.86111,49.75
2023/06/30 05:30:02,1_1,1.569143,1.595105,0.2395386,0.4768907,1.017265,72.40235,11.84122,21.58644,0.0116828,2023.991,9.743652,2258.828,13.90845,1097,1285,731,24.35733,56.86111,100.7113,0,12.78415,23374.87,47.38889,29.61111
2023/06/30 06:30:02,1_1,1.38281,1.386081,0.2727617,0.4189594,1.001907,72.65115,12.14799,21.64511,0.01732086,2031.022,1.821655,2268.544,2.244629,151,156,431,24.36048,56.96693,100.7621,18.07944,12.77921,23705.35,93.27778,91.75
2023/06/30 07:30:02,1_1,1.364603,1.35591,0.2675285,0.4126522,0.9941632,73.30965,12.26772,21.62731,0.006760202,2032.525,2.130249,2272.654,7.2854,1070,1261,626,24.40172,56.94588,100.8287,32,12.78495,23742.52,31.30556,3.583333
2023/06/30 08:30:02,1_1,1.238076,1.18815,0.2374466,0.3716011,0.9587584,74.54848,12.46922,21.55346,0.004983836,2033.626,0.2755127,2277.264,1.661377,245,304,6,24.3895,57.03867,100.848,31.95389,12.88415,23776.5,82.41666,64.55556
2023/06/30 09:30:02,1_1,1.158684,1.053572,0.1951701,0.3438974,0.9078736,74.54848,12.46922,21.47945,0.004223633,2033.702,0.02026367,2277.902,0.2001953,16,35,0,24.39607,56.95949,100.8432,32,12.78112,23654.02,97.63889,93.77778
2023/06/30 10:30:02,1_1,1.327024,1.264117,0.1889369,0.3976748,0.9529919,74.67993,12.49013,21.40545,0.006287365,2035.151,2.474487,2281.6,7.024902,941,989,123,24.37984,57.14421,100.8341,31.87361,12.96657,23566.78,41.88889,4.777778
2023/06/30 11:30:02,1_1,1.339335,1.267212,0.2000311,0.4007914,0.9455109,77.92829,12.499,21.33145,0.005425086,2036.942,1.210571,2288.029,5.488037,728,1014,367,24.39936,56.79607,100.8246,32,12.78174,22624.77,42.88889,4.333333
2023/06/30 12:30:02,1_1,1.286814,1.116644,0.1846679,0.3783805,0.8641467,78.47334,12.499,21.25744,0.005922445,2037.931,0.6815186,2292.437,2.450684,300,433,50,24.36828,56.7789,100.7974,32,12.78215,23568.07,76.19444,58.5
2023/06/30 13:30:02,1_1,1.158703,1.009047,0.1568568,0.3409472,0.8695171,78.52904,12.49927,21.18344,0.003977706,2038.13,0.3054199,2293.389,1.603271,247,295,3,24.35696,56.57396,100.7668,32,12.7836,23065.63,83.44444,64.47222
2023/06/30 14:30:02,1_1,1.375253,1.32599,0.1837207,0.413185,0.9649041,79.50047,12.6532,21.10943,0.008563554,2039.617,2.341553,2297.995,6.890869,983,951,445,24.34734,56.70443,100.7306,31.77667,12.96785,23272.77,34.22222,2.777778
2023/06/30 15:30:02,1_1,1.209068,1.091093,0.1809369,0.3583011,0.9002656,80.00587,12.68516,21.03543,0.0131664,2041.526,0.9077148,2303.391,2.265137,254,298,164,24.35578,56.75009,100.6817,32,12.78367,22375.35,77.63889,70.08334
2023/06/30 16:30:02,1_1,1.159926,0.981452,0.1493162,0.3394051,0.8416412,80.09145,12.68516,20.96143,0.003870646,2041.696,0.08544922,2304.204,0.7802734,104,143,6,24.33667,56.81989,100.6361,31.62889,12.98522,23582.12,90.86111,80.80556
2023/06/30 17:30:02,1_1,1.389795,1.311566,0.1704527,0.4156664,0.9430168,80.15501,12.68516,20.88761,0.006298828,2042.269,0.7878418,2306.126,2.161133,280,298,303,24.39017,56.54626,100.6021,32,12.78189,23070.53,82.13889,64.27778
2023/06/30 18:30:02,1_1,1.378138,1.264475,0.1661995,0.409785,0.9132743,80.22731,12.68621,20.96957,0.007848539,2043.642,1.596069,2309.096,4.074707,556,604,130,24.35157,56.78495,100.6054,13.92417,12.78275,23963.32,68.75,43.66667
2023/06/30 19:30:02,1_1,1.665534,1.655297,0.1748641,0.5036776,0.9940152,80.48321,12.86473,21.13244,0.01681322,2046.873,8.977783,2314.178,10.78735,636,660,901,24.31823,56.8189,100.5973,0,12.77986,24258.12,65.61111,58.63889
2023/06/30 20:30:02,1_1,1.498724,1.515821,0.2136728,0.4549782,1.011537,80.88156,13.12809,21.29228,0.01397843,2058.492,6.668457,2328.208,8.44873,574,677,616,24.31616,56.87585,100.5896,0,12.78411,24855.73,72.16666,64.55556
2023/06/30 21:30:02,1_1,1.460304,1.48689,0.2274357,0.4439734,1.017825,81.1897,13.3699,21.28614,0.0114781,2060.811,1.563965,2331.549,2.368896,184,202,633,24.30903,56.93557,100.6402,0,12.78408,24634.33,78.30556,78.16666
2023/06/30 22:30:02,1_1,1.338688,1.382711,0.201609,0.4083028,1.030208,81.47243,13.55117,21.39774,0.01665832,2062.01,2.539063,2333.346,3.540039,248,268,587,24.30865,56.94716,100.6773,0,12.78527,24960.62,74.80556,73.30556
2023/06/30 23:30:02,1_1,1.554529,1.604081,0.2615869,0.4740306,1.031356,82.34845,13.90406,21.68696,0.01503039,2070.4,8.436768,2344.366,11.01587,749,873,756,24.33941,56.87006,100.6839,0,12.78267,24766.39,62.11111,57.52778
